Indice|Categoria|Marca|Descripcion|Precio
32|cuidadopersonal|Lady Speed|Desodorante Femenino En Barra Wild Fresia|$3.199
33|cuidadopersonal|Listerine|Enjuague Bucal Cool Mint  Pack|$4.590
34|cuidadopersonal|Millionaire|Eau De Toilette Spray Pino|$8.099
35|cuidadopersonal|Pamela Grant|Eau De Toilette Urban Love|$5.999
36|cuidadopersonal|Gillette|Máquina De Afeitar Body Sense|$9.999
37|cuidadopersonal|Gillette|Máquina De Afeitar Promoción 8x6|$9.899
38|cuidadopersonal|Gillette|Máquina De Afeitar Ultragrip Pivot|$5.499
39|cuidadopersonal|Colbert|Desodorante Pino|$3.999
40|cuidadopersonal|Petrizzio|Eau De Toilette For Men Azzurro|$8.999
41|cuidadopersonal|Petrizzio|Eau De Toilette For Men Titaneo|$8.990
42|cuidadopersonal|Denim|Estuche Pack Colonia Y After Shave |$5.990
43|cuidadopersonal|Eminence|Estuche Pine Creek Eau De Toilette Y After Shave |$5.999
44|cuidadopersonal|Antonio Banderas|Fragancia Blue Seduction For Men|$7.999
45|cuidadopersonal|Oral-B|Pack De Pasta Dental Oral B Pro Salud Con Escudo Antiazucar|$3.199
46|cuidadopersonal|Oral-B|Pack Cepillo Dental Stages 3 Con Crema Dental Stage|$2.990
47|cuidadopersonal|Australian Gold|Loción Aceleradora Del Bronceador En Spray|$9.990
48|cuidadopersonal|Australian Gold|Spray Gel Con Bronceador Fps6 |$12.999
49|cuidadopersonal|Cotidian|Protector Diario Largo Lady|$2.699
50|cuidadopersonal|Old Spice|Desodorante Corporal Citron|$2.999
51|cuidadopersonal|Dove|Deo Ap.Invisible Care|$3.050
52|cuidadopersonal|Colgate| Lumnous White |$5.199
53|cuidadopersonal|Colgate|Max White |$1.990
54|cuidadopersonal|Colgate|Periogard |$4.699
55|cuidadopersonal|Banana Boat|Advance. Protection Cs Fps50|$5.990
56|cuidadopersonal|Banana Boat| Dry Balance Loción 50|$8.999
57|cuidadopersonal|bí-O|Antitranspirante  Clinical Hombre Roll On |$3.990
58|cuidadopersonal|bí-O|Antitranspirante Clinical Mujer Stick |$3.990
59|cuidadopersonal|Schck|Schick Shave Kit Afeitado|$8.990
60|cuidadopersonal|Schick|Pack Xtreme Piel Delicada X6 + Lima + Bolso|$7.990
61|cuidadopersonal|SCHICK|Pack Intuition + 2 Repuestos + Lima + Bolso|$9.990
62|cuidadopersonal|Cetaphil|Loción Limpiadora 473 M L|$36.899
63|cuidadopersonal|Petrizzio|Fragancia Para Hombre Wild Vert  100 ml|$3.990
64|cuidadopersonal|Petrizzio|Fragancia Para Hombre Wild Code 95 ml|$4.299
65|cuidadopersonal|Dispolab|Parches De Silicona El Tratamiento De Cicatrices 14,5cmx3,5cm 5 cm parches|$23.999
66|cuidadopersonal|Plenitud|Pañales Desechables Para Adultos Protect|$6.999
67|cuidadopersonal|Nexcare|Parche Adhesivo Transparente  Para Heridas |$7.999
68|cuidadopersonal|Nexcare|Parche Adhesivo Transparente |$12.199
69|cuidadopersonal|Nexcare|Apósitos Adhesivos Transparentes Y Pad|$10.999
70|cuidadopersonal|Plenitud|Ropa Interior Con Protección Para  Mujer  M|$6.098
71|cuidadopersonal|Plenitud|Ropa Interior Con Protección Para  Mujer  G|$6.098
72|cuidadopersonal|Nexcare|Parches Ultra Delgados De 10 Unidades 10 Unidades|$2.899
73|cuidadopersonal|Nexcare|Parches Ultra Delgados De 100 Unidades 100 unidades|$6.499
74|cuidadopersonal|Pants|Pañales Para Adultos Plenitud Active Unisex  Talla G/Xg 16 Uni G/XG|$10.790
75|cuidadopersonal|Pants|Pañales Para Adultos Plenitud Active Unisex Talla P/M 16 Unidades M|$10.790
76|cuidadopersonal|Silipiel|Laminas De Silicona Ultra Delgadas Y Autoadhesivas De 3.5x10cms. 3.5x10cms|$8.199
77|cuidadopersonal|Silipiel|Laminas De Silicona Ultra Delgadas Y Autoadhesivas De 3.5x30cms. 3.5x30cms|$19.599
78|cuidadopersonal|Silipiel|Laminas De Silicona Ultra Delgadas Y Autoadhesivas De 7x10cms. 7x10cms|$11.399
79|cuidadopersonal|Silipiel|Laminas De Silicona Ultra Delgadas Y Autoadhesivas De 7x30cms. 7x30cms|$27.899
80|cuidadopersonal|Cell Skin|Enjuague Bucal Menta Fuerte  250 ml|$1.491
81|cuidadopersonal|Cell Skin|Enjuague Bucal Menta Fresca  250 ml|$1.491
82|cuidadopersonal|Antonio Banderas|Perfume Spirit For Men Con Vaporizador 50ml 50 ml|$14.999
83|cuidadopersonal|Antonio Banderas|Perfume Spirit For Men Con Vaporizador 100ml 100 ml|$20.999
84|cuidadopersonal|Antonio Banderas|Perfume Black Seduction 50ml 50 ml|$14.999
85|cuidadopersonal|Tena|Pañal Pants Para Adulltos, Talla M. M|$8.699
86|cuidadopersonal|Kotex|Protector Diario Ultra Delgado 100 unidades|$2.699
87|cuidadopersonal|Kotex|Toalla Higiénica Ultra Fina Con Alas Y Cubierta Suave|$3.299
88|cuidadopersonal|Kotex|Toalla Higiénica  Ultrafina Malla Con Alas 24 Unidades|$3.199
89|cuidadopersonal|Kotex|Toalla Higiénica  Ultrafina Malla Con Alas 16 unidades|$1.989
90|cuidadopersonal|Kotex|Toalla Higiénica Suave Con Alas|$1.989
91|cuidadopersonal|Poise|Toalla Ultra Para Perdidas De Orina|$4.690
92|cuidadopersonal|Parodontax|Crema Dental De Uso Diario Con Flúor De 90gr 90 grs|$4.499
93|cuidadopersonal|Listerine|Enguaje Bucal Total Care Zero De 500ml 500 ml|$6.899
94|cuidadopersonal|Listerine|Enguaje Bucal Total Care Zero De 250ml 250 ml|$4.099
95|cuidadopersonal|Curaprox|Cepillos Interdentales 4 unidades|$4.999
96|cuidadopersonal|Plenitud|Aposito Adulto Multiuso Para Perdidas De Orina 20 Unidades|$3.399
97|cuidadopersonal|Plenitud|Aposito Adulto Multiuso Para Perdidas De Orina 40 unidades|$4.589
98|cuidadopersonal|Plenitud|Ropa Interior Con Protección Active Fit Hombres|$6.098
99|cuidadopersonal|Schick|Máquina De Afeitar Xtreme3 Desechable|$1.990
0|cuidadopersonal|Dove|Jabón Líquido Cremoso Cream Wash De 700ml|$2.890
1|cuidadopersonal|Dove|Jabón Líquido Cremoso Cream Wash De 230 Ml|$2.199
2|cuidadopersonal|Rexona|Talco Efficient  Polvo Desodorante Para Pies De 200gr|$4.299
3|cuidadopersonal|Colonia Inglesa|Colonia Inglesa 451, 400 Ml 400 ml|$3.599
4|cuidadopersonal|Colonia Inglesa|Colonia Inglesa 451, 260 Ml 260 ml|$2.399
5|cuidadopersonal|St. Ives|Gel De Ducha Reafirmante 400 Ml|$3.799
6|cuidadopersonal|Gozo & Flaño|Loción Clásica Para Hombres 120ml 120 ml|$6.599
7|cuidadopersonal|Gozo & Flaño|Loción Clásica Para Hombres 80ml 80 ml|$5.899
8|cuidadopersonal|Gozo & Flaño|Loción Clásica Para Hombres 50ml 50 ml|$3.399
9|cuidadopersonal|PLAYTEX|Tampón Con Aplicador Plástico Regular 8 unidades|$1.990
10|cuidadopersonal|PLAYTEX|Tampón Con Aplicador Plástico Super 8 unidades|$1.990
11|cuidadopersonal|Gillette|Pack Prestobarba3 4 Uni pack 4 u|$5.599
12|cuidadopersonal|Quorum|Perfume Quorum 100 Ml 100 ml|$17.399
13|cuidadopersonal|Quorum|Perfume Quorum 30 Ml 30 ml|$8.999
14|cuidadopersonal|Ladysoft|Protectores Diarios Clásicos De 100 Uni 100 unidades|$2.190
15|cuidadopersonal|Ladysoft|Protectores Diarios Clásicos De 160 Uni 160 unidades|$3.899
16|cuidadopersonal|Veet|Crema Depilatoria Corporal Para Piel Normal 100 Ml 100 ml|$5.190
17|cuidadopersonal|Veet|Crema Depilatoria Corporal Piel Normal 200 Ml 200 ml|$9.199
18|cuidadopersonal|Sensodyne|Pasta Dental Repara Y Protege 100 grs|$5.699
19|cuidadopersonal|Sensodyne|Pasta Dental Repara Y Protege Blanqueador 1 Unidad|$5.899
20|cuidadopersonal|Sensodyne|Pasta Dental Sensodyne Repara Y Protege Extra Fresh 100 grs|$5.699
21|cuidadopersonal|Veet|Bandas Depilatorias Faciales Para Piel Normal 20 Uni 20 Unidades|$5.899
22|cuidadopersonal|Veet|Bandas Depilatorias Faciales Para Piel Sensible 20 Uni 20 Unidades|$5.899
23|cuidadopersonal|Ladysoft|Toalla Higienica Nocturna Con Alas 16 Uni 16 unidades|$1.989
24|cuidadopersonal|Ladysoft|Toalla Higienica Nocturna Con Alas 8 Uni 8 unidades|$1.599
25|cuidadopersonal|PHB|Cepillo Dental  Super 8 1 Unidad|$3.999
26|cuidadopersonal|PHB|Cepillo Dental  Super 7 1 Unidad|$3.999
27|cuidadopersonal|Allbriefs|Parches Curitas De 20 Unidades 20 Unidades|$2.299
28|cuidadopersonal|Allbriefs|Parches Curitas De 10 Unidades 10 Unidades|$1.999
29|cuidadopersonal|Veet|Bandas De Cera Fria Corporales Para Piel Seca 10 Uni |$4.199
30|cuidadopersonal|Veet|Bandas De Cera Fria Corporales Para Piel Sensible 10 Uni |$4.290
31|cuidadopersonal|Veet|Bandas De Cera Fria Corporales Para Piel Normal 10 Uni |$4.290
32|cuidadopersonal|Veet|Crema Depilatoria Para La Ducha Ideal Pieles Normales|$9.999
33|cuidadopersonal|Veet|Bandas Depilatorias De Cera Fría Axila Y área Del Bikini (Piel Sensible) 16 unidades|$5.999
34|cuidadopersonal|Ducray|Gel Limpiador Keracnyl Piel Grasa Con Tendencia Acnéica   Rostro Y Cuerpo 200 ml|$6.990
35|cuidadopersonal|Ducray|Gel Limpiador Keracnyl Piel Grasa Con Tendencia Acnéica   Rostro Y Cuerpo 400 ml|$15.299
36|cuidadopersonal|Corega|Crema Ultra Adhesiva Para Protesis Dentales  Sabor A Menta De 20 Gr|$5.990
37|cuidadopersonal|Corega|Crema Ultra Adhesiva Para Protesis Dentales  Sin Sabor De 20 Gr 20 grs|$5.990
38|cuidadopersonal|Corega|Adhesivo Dental Ultra En Polvo De 22 Gr 20 grs|$5.999
39|cuidadopersonal|Corega|Adhesivo Dental Ultra En Polvo De 50 Gr 50 grs|$9.299
40|cuidadopersonal|Gillette|Repuesto Máquina De Afeitar Mach3 4 unidades|$6.990
41|cuidadopersonal|Gillette|Repuesto Máquina De Afeitar Mach3 2 unidades|$5.099
42|cuidadopersonal|Gillette|Prestobarba 3 2 unidades|$3.290
43|cuidadopersonal|Gillette|Prestobarba 3 4 unidades|$5.699
44|cuidadopersonal|Etiquet|Desodorante Antitranspirante En Crema Clásico De 60 Gr 60 grs|$1.989
45|cuidadopersonal|Etiquet|Desodorante Antitranspirante En Crema Clásico De 100 Gr 100 grs|$4.699
